URL,关闭时间,创建时间,创建者,序号,更新时间,标签,标签数,标题,正文长度,正文预览,状态,类型,编号,获取时间,评论数,页码
https://github.com/microsoft/vscode/issues/289930,,2026-01-23T15:07:07Z,avinashgoyal,991,2026-01-23T15:08:33Z,,0,Not able to see Conversation,1748,"
Type: <b>Bug</b>

When I ask something, then I am not able to see the conversation. Its running in ...",open,Issue,289930,2026-02-04T11:33:16.362769,1,11
https://github.com/microsoft/vscode/issues/289928,,2026-01-23T15:02:58Z,IceOnly,992,2026-01-23T20:27:53Z,,0,Feature: Register github.copilot.chat.review.patches command,1101,"<!-- ⚠️⚠️ Do Not Delete This! feature_request_template ⚠️⚠️ -->
<!-- Please read our Rules of Conduc...",open,Issue,289928,2026-02-04T11:33:16.362778,1,11
https://github.com/microsoft/vscode/issues/289922,,2026-01-23T14:35:02Z,garretwilson,993,2026-02-04T02:46:17Z,,0,Terminal being opened in wrong directory in multi-root workspace,2670,"In multi-root workspaces, the project is not opening the terminal in the same directory as when the ...",open,Issue,289922,2026-02-04T11:33:19.413280,0,12
https://github.com/microsoft/vscode/issues/289921,,2026-01-23T14:25:54Z,Tyriar,994,2026-01-23T14:25:54Z,,0,Bad links in chat,274,"<img width=""699"" height=""122"" alt=""Image"" src=""https://github.com/user-attachments/assets/a06bb7f7-f...",open,Issue,289921,2026-02-04T11:33:19.413309,0,12
https://github.com/microsoft/vscode/issues/289919,,2026-01-23T14:02:01Z,DKhalil,995,2026-02-01T11:34:16Z,"feature-request, trackpad/scroll",2,Kinetic / Inertial scroll does not work in sidebar,1396,"<!-- ⚠️⚠️ Do Not Delete This! bug_report_template ⚠️⚠️ -->
<!-- Please read our Rules of Conduct: ht...",open,Issue,289919,2026-02-04T11:33:19.413321,1,12
https://github.com/microsoft/vscode/issues/289917,,2026-01-23T13:53:14Z,nanbiz,996,2026-02-02T14:26:04Z,"triage-needed, stale",2,"When I add a folder to the workspace and try to debug, debugging doesn't work anymore",6099,"
Type: <b>Bug</b>

When I open my project folder (with my .vscode folder is in it) directly, I can c...",open,Issue,289917,2026-02-04T11:33:19.413332,0,12
https://github.com/microsoft/vscode/issues/289914,,2026-01-23T13:42:37Z,joaomoreno,997,2026-01-23T13:42:37Z,"bug, cloud-changes, chat-cloud-agent",3,Cloud chat sessions show duplicated messages,336,"Due to #289904, I can actually click many times in a chat list entry and have a completely bogus cha...",open,Issue,289914,2026-02-04T11:33:19.413344,0,12
https://github.com/microsoft/vscode/issues/289913,,2026-01-23T13:37:04Z,ulugbekna,998,2026-01-23T14:02:00Z,inline-chat,1,Inline chat v3 should have history on arrow up/down,346,"repro: 

1. open inline chat v3
2. press arrow up - :bug: previously sent prompt isn't shown

Versio...",open,Issue,289913,2026-02-04T11:33:19.413357,1,12
https://github.com/microsoft/vscode/issues/289911,,2026-01-23T13:34:11Z,ulugbekna,999,2026-01-23T17:22:05Z,"agent-behavior, inline-chat-v2",2,Inline chat cannot edit two consecutive function declarations,969,"repro: 

1. select two consecutive function declarations 
2. ask Inline chat with Haiku to ""add trac...",open,Issue,289911,2026-02-04T11:33:19.413367,9,12
https://github.com/microsoft/vscode/issues/289908,,2026-01-23T13:31:33Z,joaomoreno,1000,2026-01-30T14:05:34Z,"bug, chat-cloud-agent",2,Cloud sessions show the wrong follow up messages in chat,269,"1. Start a cloud session
2. Once the agent is done send another message

🐛 Your message won't appear...",open,Issue,289908,2026-02-04T11:33:19.413379,1,12
https://github.com/microsoft/vscode/issues/289905,,2026-01-23T13:24:26Z,joaomoreno,1001,2026-01-23T13:25:09Z,cloud-changes,1,Allow the user to open the PR from the agent list entry context menu,611,"<img width=""627"" height=""355"" alt=""Image"" src=""https://github.com/user-attachments/assets/7b396a1c-2...",open,Issue,289905,2026-02-04T11:33:19.413388,0,12
https://github.com/microsoft/vscode/issues/289903,,2026-01-23T13:13:43Z,jrieken,1002,2026-01-23T13:13:51Z,,0,Error: Missing color: inlineEdit.gutterIndicator.secondaryBackground,1244,"* have inline gutter indicator visible
* toggle through all themes

```
ERR Missing color: inlineEdi...",open,Issue,289903,2026-02-04T11:33:19.413397,0,12
https://github.com/microsoft/vscode/issues/289902,,2026-01-23T13:08:25Z,joaomoreno,1003,2026-01-27T04:06:17Z,"bug, cloud-changes",2,Reviewing TypeScript changes from a Cloud sessions mixes up the language server,400,"1. Have a Cloud session which modifies TypeScript files
2. Use the Working Set feature to review the...",open,Issue,289902,2026-02-04T11:33:19.413410,1,12
https://github.com/microsoft/vscode/issues/289899,,2026-01-23T13:00:59Z,Tyriar,1004,2026-01-23T13:00:59Z,workspace-trust,1,Don't ask to enable workspace trust in system folders and temp directories,198,"The workspace trust UX can annoy users, we should not even bother to present the dialog when opening...",open,Issue,289899,2026-02-04T11:33:19.413421,0,12
https://github.com/microsoft/vscode/issues/289888,,2026-01-23T12:12:47Z,BrechtCorbeel,1005,2026-01-23T12:13:44Z,,0,VSCode.dev: Chat took too long to get ready. Please ensure you are signed in to GitHub and that the extension GitHub.copilot-chat is installed and enabled.,806,"
<!-- 🔧 Launch with `code --disable-extensions` to check. -->
Does this issue occur when all extensi...",open,Issue,289888,2026-02-04T11:33:19.413429,0,12
https://github.com/microsoft/vscode/issues/289884,,2026-01-23T11:49:22Z,akangmaker,1006,2026-01-23T11:50:12Z,,0,Chat took too long to get ready,2080,"
Type: <b>Bug</b>

Chat took too long to get ready

Extension version: 0.37.2026011403
VS Code versi...",open,Issue,289884,2026-02-04T11:33:19.413438,0,12
https://github.com/microsoft/vscode/issues/289879,,2026-01-23T11:28:11Z,jihyeseo-ds,1007,2026-01-23T11:29:01Z,,0,Chat took too long to get ready,6112,"
Type: <b>Bug</b>

Chat took too long to get ready

Extension version: 0.36.2
VS Code version: Code ...",open,Issue,289879,2026-02-04T11:33:19.413446,0,12
https://github.com/microsoft/vscode/issues/289877,,2026-01-23T11:24:24Z,aiday-mar,1008,2026-01-23T11:24:33Z,"bug, font-token-customization",2,Flicker of variable line heights when deleting line,487,"- Open VS Code file debugProcess.ts
- Set the settings

```
""editor.tokenColorCustomizations"": {
   ...",open,Issue,289877,2026-02-04T11:33:19.413456,0,12
https://github.com/microsoft/vscode/issues/289873,,2026-01-23T11:11:26Z,TimGitHub,1009,2026-01-30T07:52:38Z,info-needed,1,Domainnames constantly changed,2907,"
Type: <b>Bug</b>

Dear team, while I cannot help you with the explicit steps on how to reproduce I ...",open,Issue,289873,2026-02-04T11:33:19.413465,3,12
https://github.com/microsoft/vscode/issues/289870,,2026-01-23T10:53:58Z,Mumeii,1010,2026-02-02T13:35:46Z,"feature-request, tasks",2,Support an envFromInput field in launch.json,1933,"<!-- ⚠️⚠️ Do Not Delete This! feature_request_template ⚠️⚠️ -->
<!-- Please read our Rules of Conduc...",open,Issue,289870,2026-02-04T11:33:19.413475,1,12
https://github.com/microsoft/vscode/issues/289855,,2026-01-23T09:42:16Z,CharlesFoxTP,1011,2026-01-23T09:43:39Z,,0,SQL suggestion,3336,"
Type: <b>Bug</b>

CoPilot knows nothing about the structure of the table it is trying to pull from,...",open,Issue,289855,2026-02-04T11:33:19.413483,1,12
https://github.com/microsoft/vscode/issues/289841,,2026-01-23T08:39:10Z,futation,1012,2026-02-02T18:45:35Z,"bug, terminal, windows",6,VSCode Compatibility Issue: Auto-copy on selection when OneNote is running,3099,"
Type: <b>Bug</b>

Hi VSCode Team,

I'm a regular VSCode user (primarily using it for C/C++ developm...",open,Issue,289841,2026-02-04T11:33:19.413496,0,12
https://github.com/microsoft/vscode/issues/289840,,2026-01-23T08:33:03Z,cbh71297-dotcom,1013,2026-01-29T21:07:17Z,info-needed,1,chatbot not working,10486,"
Type: <b>Bug</b>

i have already signed in github but still its showing to sing in 

Extension vers...",open,Issue,289840,2026-02-04T11:33:19.413506,3,12
https://github.com/microsoft/vscode/issues/289839,,2026-01-23T08:31:46Z,AdamWr,1014,2026-01-23T08:32:38Z,,0,Find control is cut off and almost invisible when Chat has been opened in full screen mode and then closed,1929,"<!-- ⚠️⚠️ Do Not Delete This! bug_report_template ⚠️⚠️ -->
<!-- Please read our Rules of Conduct: ht...",open,Issue,289839,2026-02-04T11:33:19.413516,0,12
https://github.com/microsoft/vscode/issues/289835,,2026-01-23T07:16:28Z,GeekCornerGH,1015,2026-01-26T14:09:32Z,,0,Remote SSH freezes with Workspace Trust/Workspace Trust is not remembered when using Remote SSH,1483,"<!-- ⚠️⚠️ Do Not Delete This! bug_report_template ⚠️⚠️ -->
<!-- Please read our Rules of Conduct: ht...",open,Issue,289835,2026-02-04T11:33:19.413526,0,12
https://github.com/microsoft/vscode/issues/289834,,2026-01-23T07:05:54Z,Davis-HT-Chang,1016,2026-01-30T16:53:54Z,"info-needed, triage-needed",2,The whole process got stuck and didn’t respond.,6647,"
Type: <b>Performance Issue</b>

The whole process got stuck and didn’t respond. I don’t even know w...",open,Issue,289834,2026-02-04T11:33:19.413536,2,12
https://github.com/microsoft/vscode/issues/289827,,2026-01-23T06:06:34Z,givihuda,1017,2026-01-28T18:49:07Z,feature-request,1,Simplify and extend caret position previous/next keyboard shortcuts,2491,"<!-- ⚠️⚠️ Do Not Delete This! feature_request_template ⚠️⚠️ -->
<!-- Please read our Rules of Conduc...",open,Issue,289827,2026-02-04T11:33:19.413545,1,12
https://github.com/microsoft/vscode/issues/289826,,2026-01-23T05:59:06Z,digitarald,1018,2026-01-24T02:16:50Z,,0,Agent: Search subagent isn't finding what I need chain of failures,1122,"<img src=""https://github.com/user-attachments/assets/551bc345-fe47-4583-9a84-07ef39625ee2"" alt=""Imag...",open,Issue,289826,2026-02-04T11:33:19.413554,3,12
https://github.com/microsoft/vscode/issues/289824,,2026-01-23T04:54:20Z,RedCMD,1019,2026-01-25T19:36:59Z,"feature-request, git",2,[SCM] Allow copying stash name,281,I would like to be able to copy the name of any given stash in the Git SCM REPOSITORIES Stashes view...,open,Issue,289824,2026-02-04T11:33:19.413562,0,12
https://github.com/microsoft/vscode/issues/289823,,2026-01-23T04:50:32Z,paopjian,1020,2026-01-23T09:45:54Z,,0,How to STOP  copilot chat build workspace when ask,616,"<!-- ⚠️⚠️ Do Not Delete This! feature_request_template ⚠️⚠️ -->
<!-- Please read our Rules of Conduc...",open,Issue,289823,2026-02-04T11:33:19.413571,0,12
https://github.com/microsoft/vscode/issues/289822,,2026-01-23T04:39:01Z,DonJayamanne,1021,2026-01-23T04:39:01Z,,0,Edited files not showing up after background agent turn completes,277,"* Use new controller API for chat sessions
* Run background agent to edit a file in a folder with gi...",open,Issue,289822,2026-02-04T11:33:19.413582,0,12
https://github.com/microsoft/vscode/issues/289814,,2026-01-23T03:39:31Z,zekiali,1022,2026-01-23T16:24:43Z,capi,1,"Bug Issue, it is saying request failed because request entity is too large",1408,"
Type: <b>Bug</b>

It's not giving me any input 

Extension version: 0.29.1
VS Code version: Code 1....",open,Issue,289814,2026-02-04T11:33:19.413593,2,12
https://github.com/microsoft/vscode/issues/289807,,2026-01-23T02:17:51Z,roblourens,1023,2026-01-23T07:36:37Z,,0,Really long thinking descriptions for cloud agents,224,"<img width=""1153"" height=""432"" alt=""Image"" src=""https://github.com/user-attachments/assets/e85f3ebe-...",open,Issue,289807,2026-02-04T11:33:19.413602,1,12
https://github.com/microsoft/vscode/issues/289805,,2026-01-23T01:53:45Z,ci-sourcerer,1024,2026-01-23T20:57:21Z,,0,Update VS Code itself via `code` CLI,364,"<!-- ⚠️⚠️ Do Not Delete This! feature_request_template ⚠️⚠️ -->
<!-- Please read our Rules of Conduc...",open,Issue,289805,2026-02-04T11:33:19.413612,1,12
https://github.com/microsoft/vscode/issues/289804,,2026-01-23T01:52:13Z,digitarald,1025,2026-01-23T01:52:26Z,,0,Plan agent: Use a virtual file system for cache,341,"I wonder if we can just use a virtual file system for this, e.g. https://github.com/microsoft/vscode...",open,Issue,289804,2026-02-04T11:33:19.413620,0,12
https://github.com/microsoft/vscode/issues/289796,,2026-01-23T00:51:41Z,datablazor,1026,2026-01-23T00:52:36Z,,0,Chat took too long to get ready,2249,"
Type: <b>Bug</b>

Chat took too long to get ready

Extension version: 0.37.2026011403
VS Code versi...",open,Issue,289796,2026-02-04T11:33:19.413628,0,12
https://github.com/microsoft/vscode/issues/289795,,2026-01-23T00:47:51Z,iwangbowen,1027,2026-02-03T19:20:12Z,,0,Enable Video Playback in Simple Browser's Integrated Browser for Web Testing,580,"
Type: <b>Feature Request</b>

The Integrated Browser within the Simple Browser for VS Code currentl...",open,Issue,289795,2026-02-04T11:33:19.413635,0,12
https://github.com/microsoft/vscode/issues/289785,,2026-01-22T23:32:54Z,AngelosP,1028,2026-01-23T00:40:16Z,,0,Search result navigation does not provide target selection/range to custom editors (webview editors),1960,"<!-- ⚠️⚠️ Do Not Delete This! feature_request_template ⚠️⚠️ -->
<!-- Please read our Rules of Conduc...",open,Issue,289785,2026-02-04T11:33:19.413642,1,12
https://github.com/microsoft/vscode/issues/289777,,2026-01-22T22:50:37Z,bryanchen-d,1029,2026-01-22T22:50:37Z,"bug, error-telemetry",2,"[Unhandled Error] [172] potential listener LEAK detected, having 184 listeners already. MOST frequent listener (4):",2362,"Issue created from VS Code Errors Analysis Dashboard

## Error Bucket
`c6d54e1f-06a1-56b7-0a9b-e8dbc...",open,Issue,289777,2026-02-04T11:33:19.413651,0,12
https://github.com/microsoft/vscode/issues/289775,,2026-01-22T22:44:51Z,terryaney,1030,2026-01-22T23:52:55Z,,0,Code Suggestion Rendering Size To Small,3020,"
Type: <b>Bug</b>

This has just changed in recent day/s.  But for some reason it truncates suggesti...",open,Issue,289775,2026-02-04T11:33:19.413658,2,12
https://github.com/microsoft/vscode/issues/289769,,2026-01-22T22:29:23Z,rzhao271,1031,2026-02-02T09:47:59Z,,0,Cloud agent does not create PR in correct repository,387,"I noticed this issue while trying to find a way to work on multiple repositories remotely.
1. Open a...",open,Issue,289769,2026-02-04T11:33:19.413665,3,12
https://github.com/microsoft/vscode/issues/289765,,2026-01-22T22:18:04Z,erchxgn,1032,2026-01-22T22:19:44Z,,0,error 500,2882,"
Type: <b>Bug</b>

Sorry, your request failed. Please try again.

Copilot Request id: fff7f071-0fb7-...",open,Issue,289765,2026-02-04T11:33:19.413671,1,12
https://github.com/microsoft/vscode/issues/289749,,2026-01-22T21:33:28Z,anasmokh,1033,2026-01-23T06:32:15Z,,0,"Keyboard shortcuts (Ctrl+A, Ctrl+Z) not working on Wayland - Ubuntu 24.04",914,Describe the bug: Keyboard shortcuts such as Ctrl+A and Ctrl+Z do not work when running VS Code on a...,open,Issue,289749,2026-02-04T11:33:19.413678,1,12
https://github.com/microsoft/vscode/issues/289736,,2026-01-22T20:16:56Z,imcxyz,1034,2026-02-03T16:37:17Z,"bug, proxy",2,Accessing MCP servers not working through proxy as of at least 1.106.2,1849,"<!-- ⚠️⚠️ Do Not Delete This! bug_report_template ⚠️⚠️ -->
<!-- Please read our Rules of Conduct: ht...",open,Issue,289736,2026-02-04T11:33:19.413688,6,12
https://github.com/microsoft/vscode/issues/289730,,2026-01-22T19:56:36Z,connor4312,1035,2026-01-22T22:03:12Z,important,1,Edits do not appear in chat thinking output,104,"On the latest Insiders:

1. Ask Opus to make changes
2. It does but edits are not shown in the outpu...",open,Issue,289730,2026-02-04T11:33:19.413698,3,12
https://github.com/microsoft/vscode/issues/289729,,2026-01-22T19:53:59Z,skqr,1036,2026-01-22T19:55:54Z,,0,Copilot suddenly stopped working,2495,"
Type: <b>Bug</b>

It's not using the project context, it's replying idiotic hypotheticals, ""your co...",open,Issue,289729,2026-02-04T11:33:19.413706,1,12
https://github.com/microsoft/vscode/issues/289728,,2026-01-22T19:35:02Z,webreidi,1037,2026-01-22T22:06:28Z,info-needed,1,Git keeps asking me which ID to use,2490,"
Type: <b>Bug</b>

Every 4 minutes, VS Code pops up a message asking me to select which GitHub ID I ...",open,Issue,289728,2026-02-04T11:33:19.413714,3,12
https://github.com/microsoft/vscode/issues/289727,,2026-01-22T19:26:56Z,DonatelloDonini,1038,2026-01-23T09:19:59Z,"feature-request, snippets",2,Add the possibility to add snippets for writing snippets,1283,"<!-- ⚠️⚠️ Do Not Delete This! feature_request_template ⚠️⚠️ -->
<!-- Please read our Rules of Conduc...",open,Issue,289727,2026-02-04T11:33:19.413724,2,12
